requested_active_fraction,actual_active_fraction,active_blocks,builder_correct,mlp_correct,counted_mlp_correct,module_boundary_correct,dense_full_median_s,router_only_median_s,torch_builder_median_s,triton_builder_median_s,builder_speedup_vs_torch,routed_generic_median_s,routed_fused_counted_median_s,module_dense_median_s,module_routed_counted_median_s,generic_speedup_vs_dense_full,fused_speedup_vs_dense_full,module_speedup_vs_dense_forward,branch_killed
0.3873697916666667,0.375,12,True,True,True,True,0.00012795200198888778,1.5296000055968763e-05,3.982400149106979e-05,1.2368000112473965e-05,3.219922471613223,0.00011792000010609627,0.00010012800246477127,0.0001311039999127388,0.00011001599952578545,1.0850746427558124,1.2778842964924426,1.191681214349289,False
0.4348958333333333,0.4375,14,True,True,True,True,0.00012848000228405,1.5168000012636184e-05,3.9375999942421916e-05,1.2223999947309494e-05,3.2212041976561516,0.00012694400548934935,0.00010329599678516388,0.00013102400302886962,0.00011343999952077865,1.0120997977713058,1.2438042739571415,1.1550070837656352,False
0.41796875,0.40625,13,True,True,True,True,0.00012684800475835798,1.508800033479929e-05,3.8623999804258345e-05,1.2063999660313129e-05,3.2015915858585027,0.00012179199978709221,0.0001011200025677681,0.00013123199343681335,0.00011116799712181092,1.0415134407851443,1.2544303949492843,1.1804835639254845,False
